station_id;stationname;date;daytype;rides
41140;King Drive;09/19/2015;SATURDAY;464
41140;King Drive;09/20/2015;SUNDAY/HOLIDAY;403
41140;King Drive;09/21/2015;WEEKDAY;736
41140;King Drive;09/22/2015;WEEKDAY;759
41140;King Drive;09/23/2015;WEEKDAY;774
41140;King Drive;09/24/2015;WEEKDAY;722
41140;King Drive;09/25/2015;WEEKDAY;806
41140;King Drive;09/26/2015;SATURDAY;485
41140;King Drive;09/27/2015;SUNDAY/HOLIDAY;409
41140;King Drive;09/28/2015;WEEKDAY;722
41140;King Drive;09/29/2015;WEEKDAY;737
41140;King Drive;09/30/2015;WEEKDAY;748
41150;Kedzie-Midway;09/01/2015;WEEKDAY;2996
41150;Kedzie-Midway;09/02/2015;WEEKDAY;2950
41150;Kedzie-Midway;09/03/2015;WEEKDAY;2951
41150;Kedzie-Midway;09/04/2015;WEEKDAY;2732
41150;Kedzie-Midway;09/05/2015;SATURDAY;1574
41150;Kedzie-Midway;09/06/2015;SUNDAY/HOLIDAY;1338
41150;Kedzie-Midway;09/07/2015;SUNDAY/HOLIDAY;1274
41150;Kedzie-Midway;09/08/2015;WEEKDAY;2769
41150;Kedzie-Midway;09/09/2015;WEEKDAY;3114
41150;Kedzie-Midway;09/10/2015;WEEKDAY;3121
41150;Kedzie-Midway;09/11/2015;WEEKDAY;2892
41150;Kedzie-Midway;09/12/2015;SATURDAY;1672
41150;Kedzie-Midway;09/13/2015;SUNDAY/HOLIDAY;1155
41150;Kedzie-Midway;09/14/2015;WEEKDAY;3110
41150;Kedzie-Midway;09/15/2015;WEEKDAY;3195
41150;Kedzie-Midway;09/16/2015;WEEKDAY;3125
41150;Kedzie-Midway;09/17/2015;WEEKDAY;3181
41150;Kedzie-Midway;09/18/2015;WEEKDAY;2973
41150;Kedzie-Midway;09/19/2015;SATURDAY;1686
41150;Kedzie-Midway;09/20/2015;SUNDAY/HOLIDAY;1280
41150;Kedzie-Midway;09/21/2015;WEEKDAY;3078
41150;Kedzie-Midway;09/22/2015;WEEKDAY;3095
41150;Kedzie-Midway;09/23/2015;WEEKDAY;3105
41150;Kedzie-Midway;09/24/2015;WEEKDAY;3133
41150;Kedzie-Midway;09/25/2015;WEEKDAY;3106
41150;Kedzie-Midway;09/26/2015;SATURDAY;1840
41150;Kedzie-Midway;09/27/2015;SUNDAY/HOLIDAY;1238
41150;Kedzie-Midway;09/28/2015;WEEKDAY;3049
41150;Kedzie-Midway;09/29/2015;WEEKDAY;3165
41150;Kedzie-Midway;09/30/2015;WEEKDAY;3204
41160;Clinton-Lake;09/01/2015;WEEKDAY;4533
41160;Clinton-Lake;09/02/2015;WEEKDAY;4352
41160;Clinton-Lake;09/03/2015;WEEKDAY;4428
41160;Clinton-Lake;09/04/2015;WEEKDAY;4093
41160;Clinton-Lake;09/05/2015;SATURDAY;1680
41160;Clinton-Lake;09/06/2015;SUNDAY/HOLIDAY;1267
41160;Clinton-Lake;09/07/2015;SUNDAY/HOLIDAY;1128
41160;Clinton-Lake;09/08/2015;WEEKDAY;4254
41160;Clinton-Lake;09/09/2015;WEEKDAY;4438
41160;Clinton-Lake;09/10/2015;WEEKDAY;4448
41160;Clinton-Lake;09/11/2015;WEEKDAY;4909
41160;Clinton-Lake;09/12/2015;SATURDAY;1915
41160;Clinton-Lake;09/13/2015;SUNDAY/HOLIDAY;1734
41160;Clinton-Lake;09/14/2015;WEEKDAY;4354
41160;Clinton-Lake;09/15/2015;WEEKDAY;4551
41160;Clinton-Lake;09/16/2015;WEEKDAY;4471
41160;Clinton-Lake;09/17/2015;WEEKDAY;4704
41160;Clinton-Lake;09/18/2015;WEEKDAY;4429
41160;Clinton-Lake;09/19/2015;SATURDAY;1629
41160;Clinton-Lake;09/20/2015;SUNDAY/HOLIDAY;1241
41160;Clinton-Lake;09/21/2015;WEEKDAY;4427
41160;Clinton-Lake;09/22/2015;WEEKDAY;4517
41160;Clinton-Lake;09/23/2015;WEEKDAY;4426
41160;Clinton-Lake;09/24/2015;WEEKDAY;4506
41160;Clinton-Lake;09/25/2015;WEEKDAY;4300
41160;Clinton-Lake;09/26/2015;SATURDAY;1601
41160;Clinton-Lake;09/27/2015;SUNDAY/HOLIDAY;1259
41160;Clinton-Lake;09/28/2015;WEEKDAY;4449
41160;Clinton-Lake;09/29/2015;WEEKDAY;4423
41160;Clinton-Lake;09/30/2015;WEEKDAY;4491
41170;Garfield-Dan Ryan;09/01/2015;WEEKDAY;4057
41170;Garfield-Dan Ryan;09/02/2015;WEEKDAY;3959
41170;Garfield-Dan Ryan;09/03/2015;WEEKDAY;4012
41170;Garfield-Dan Ryan;09/04/2015;WEEKDAY;4014
41170;Garfield-Dan Ryan;09/05/2015;SATURDAY;2834
41170;Garfield-Dan Ryan;09/06/2015;SUNDAY/HOLIDAY;2286
41170;Garfield-Dan Ryan;09/07/2015;SUNDAY/HOLIDAY;2169
41170;Garfield-Dan Ryan;09/08/2015;WEEKDAY;3653
41170;Garfield-Dan Ryan;09/09/2015;WEEKDAY;4122
41170;Garfield-Dan Ryan;09/10/2015;WEEKDAY;3912
41170;Garfield-Dan Ryan;09/11/2015;WEEKDAY;4109
41170;Garfield-Dan Ryan;09/12/2015;SATURDAY;2687
41170;Garfield-Dan Ryan;09/13/2015;SUNDAY/HOLIDAY;2225
41170;Garfield-Dan Ryan;09/14/2015;WEEKDAY;4089
41170;Garfield-Dan Ryan;09/15/2015;WEEKDAY;4247
41170;Garfield-Dan Ryan;09/16/2015;WEEKDAY;4342
41170;Garfield-Dan Ryan;09/17/2015;WEEKDAY;4110
41170;Garfield-Dan Ryan;09/18/2015;WEEKDAY;4273
41170;Garfield-Dan Ryan;09/19/2015;SATURDAY;3026
41170;Garfield-Dan Ryan;09/20/2015;SUNDAY/HOLIDAY;2327
41170;Garfield-Dan Ryan;09/21/2015;WEEKDAY;5117
41170;Garfield-Dan Ryan;09/22/2015;WEEKDAY;4150
41170;Garfield-Dan Ryan;09/23/2015;WEEKDAY;4193
41170;Garfield-Dan Ryan;09/24/2015;WEEKDAY;4303
41170;Garfield-Dan Ryan;09/25/2015;WEEKDAY;4519
41170;Garfield-Dan Ryan;09/26/2015;SATURDAY;3279
41170;Garfield-Dan Ryan;09/27/2015;SUNDAY/HOLIDAY;2381
41170;Garfield-Dan Ryan;09/28/2015;WEEKDAY;4020
41170;Garfield-Dan Ryan;09/29/2015;WEEKDAY;4107
41170;Garfield-Dan Ryan;09/30/2015;WEEKDAY;4210
41180;Kedzie-Brown;09/01/2015;WEEKDAY;1946
41180;Kedzie-Brown;09/02/2015;WEEKDAY;2046
41180;Kedzie-Brown;09/03/2015;WEEKDAY;2012
41180;Kedzie-Brown;09/04/2015;WEEKDAY;2135
41180;Kedzie-Brown;09/05/2015;SATURDAY;1521
41180;Kedzie-Brown;09/06/2015;SUNDAY/HOLIDAY;1219
41180;Kedzie-Brown;09/07/2015;SUNDAY/HOLIDAY;1065
41180;Kedzie-Brown;09/08/2015;WEEKDAY;1907
41180;Kedzie-Brown;09/09/2015;WEEKDAY;2183
41180;Kedzie-Brown;09/10/2015;WEEKDAY;2115
41180;Kedzie-Brown;09/11/2015;WEEKDAY;2237
41180;Kedzie-Brown;09/12/2015;SATURDAY;1644
41180;Kedzie-Brown;09/13/2015;SUNDAY/HOLIDAY;1204
41180;Kedzie-Brown;09/14/2015;WEEKDAY;1994
41180;Kedzie-Brown;09/15/2015;WEEKDAY;2235
41180;Kedzie-Brown;09/16/2015;WEEKDAY;2129
41180;Kedzie-Brown;09/17/2015;WEEKDAY;2131
41180;Kedzie-Brown;09/18/2015;WEEKDAY;2208
41180;Kedzie-Brown;09/19/2015;SATURDAY;1551
41180;Kedzie-Brown;09/20/2015;SUNDAY/HOLIDAY;1196
41180;Kedzie-Brown;09/21/2015;WEEKDAY;2071
41180;Kedzie-Brown;09/22/2015;WEEKDAY;2145
41180;Kedzie-Brown;09/23/2015;WEEKDAY;2154
41180;Kedzie-Brown;09/24/2015;WEEKDAY;2147
41180;Kedzie-Brown;09/25/2015;WEEKDAY;2203
41180;Kedzie-Brown;09/26/2015;SATURDAY;1575
41180;Kedzie-Brown;09/27/2015;SUNDAY/HOLIDAY;1131
41180;Kedzie-Brown;09/28/2015;WEEKDAY;2081
41180;Kedzie-Brown;09/29/2015;WEEKDAY;2068
41180;Kedzie-Brown;09/30/2015;WEEKDAY;2092
41190;Jarvis;09/01/2015;WEEKDAY;1802
41190;Jarvis;09/02/2015;WEEKDAY;1880
41190;Jarvis;09/03/2015;WEEKDAY;1917
41190;Jarvis;09/04/2015;WEEKDAY;1850
41190;Jarvis;09/05/2015;SATURDAY;1477
41190;Jarvis;09/06/2015;SUNDAY/HOLIDAY;1295
41190;Jarvis;09/07/2015;SUNDAY/HOLIDAY;1082
41190;Jarvis;09/08/2015;WEEKDAY;1757
41190;Jarvis;09/09/2015;WEEKDAY;1942
41190;Jarvis;09/10/2015;WEEKDAY;1852
41190;Jarvis;09/11/2015;WEEKDAY;1913
41190;Jarvis;09/12/2015;SATURDAY;1549
41190;Jarvis;09/13/2015;SUNDAY/HOLIDAY;1222
41190;Jarvis;09/14/2015;WEEKDAY;1784
41190;Jarvis;09/15/2015;WEEKDAY;1916
41190;Jarvis;09/16/2015;WEEKDAY;1931
41190;Jarvis;09/17/2015;WEEKDAY;1919
41190;Jarvis;09/18/2015;WEEKDAY;1988
41190;Jarvis;09/19/2015;SATURDAY;1612
41190;Jarvis;09/20/2015;SUNDAY/HOLIDAY;1246
41190;Jarvis;09/21/2015;WEEKDAY;1942
41190;Jarvis;09/22/2015;WEEKDAY;1837
41190;Jarvis;09/23/2015;WEEKDAY;1958
41190;Jarvis;09/24/2015;WEEKDAY;1885
41190;Jarvis;09/25/2015;WEEKDAY;1915
41190;Jarvis;09/26/2015;SATURDAY;1663
41190;Jarvis;09/27/2015;SUNDAY/HOLIDAY;1255
41190;Jarvis;09/28/2015;WEEKDAY;1852
41190;Jarvis;09/29/2015;WEEKDAY;1845
41190;Jarvis;09/30/2015;WEEKDAY;1941
41200;Argyle;09/01/2015;WEEKDAY;3340
41200;Argyle;09/02/2015;WEEKDAY;3257
41200;Argyle;09/03/2015;WEEKDAY;3325
41200;Argyle;09/04/2015;WEEKDAY;3460
41200;Argyle;09/05/2015;SATURDAY;2601
41200;Argyle;09/06/2015;SUNDAY/HOLIDAY;2328
41200;Argyle;09/07/2015;SUNDAY/HOLIDAY;1869
41200;Argyle;09/08/2015;WEEKDAY;2931
41200;Argyle;09/09/2015;WEEKDAY;3267
41200;Argyle;09/10/2015;WEEKDAY;3322
41200;Argyle;09/11/2015;WEEKDAY;3555
41200;Argyle;09/12/2015;SATURDAY;2893
41200;Argyle;09/13/2015;SUNDAY/HOLIDAY;2244
41200;Argyle;09/14/2015;WEEKDAY;3148
41200;Argyle;09/15/2015;WEEKDAY;3403
41200;Argyle;09/16/2015;WEEKDAY;3357
41200;Argyle;09/17/2015;WEEKDAY;3275
41200;Argyle;09/18/2015;WEEKDAY;3504
41200;Argyle;09/19/2015;SATURDAY;2765
41200;Argyle;09/20/2015;SUNDAY/HOLIDAY;2301
41200;Argyle;09/21/2015;WEEKDAY;3379
41200;Argyle;09/22/2015;WEEKDAY;3409
41200;Argyle;09/23/2015;WEEKDAY;3296
41200;Argyle;09/24/2015;WEEKDAY;3274
41200;Argyle;09/25/2015;WEEKDAY;3506
41200;Argyle;09/26/2015;SATURDAY;2767
41200;Argyle;09/27/2015;SUNDAY/HOLIDAY;2395
41200;Argyle;09/28/2015;WEEKDAY;3208
41200;Argyle;09/29/2015;WEEKDAY;3185
41200;Argyle;09/30/2015;WEEKDAY;3372
41210;Wellington;09/01/2015;WEEKDAY;3042
41210;Wellington;09/02/2015;WEEKDAY;3013
41210;Wellington;09/03/2015;WEEKDAY;3056
41210;Wellington;09/04/2015;WEEKDAY;2793
41210;Wellington;09/05/2015;SATURDAY;1330
41210;Wellington;09/06/2015;SUNDAY/HOLIDAY;1098
41210;Wellington;09/07/2015;SUNDAY/HOLIDAY;903
41210;Wellington;09/08/2015;WEEKDAY;2918
41210;Wellington;09/09/2015;WEEKDAY;3262
41210;Wellington;09/10/2015;WEEKDAY;3209
41210;Wellington;09/11/2015;WEEKDAY;3241
41210;Wellington;09/12/2015;SATURDAY;1625
41210;Wellington;09/13/2015;SUNDAY/HOLIDAY;1012
41210;Wellington;09/14/2015;WEEKDAY;3061
41210;Wellington;09/15/2015;WEEKDAY;3115
41210;Wellington;09/16/2015;WEEKDAY;3177
41210;Wellington;09/17/2015;WEEKDAY;3276
41210;Wellington;09/18/2015;WEEKDAY;3040
41210;Wellington;09/19/2015;SATURDAY;1665
41210;Wellington;09/20/2015;SUNDAY/HOLIDAY;1031
41210;Wellington;09/21/2015;WEEKDAY;3084
41210;Wellington;09/22/2015;WEEKDAY;3263
41210;Wellington;09/23/2015;WEEKDAY;3188
41210;Wellington;09/24/2015;WEEKDAY;3320
41210;Wellington;09/25/2015;WEEKDAY;3289
41210;Wellington;09/26/2015;SATURDAY;1738
41210;Wellington;09/27/2015;SUNDAY/HOLIDAY;857
41210;Wellington;09/28/2015;WEEKDAY;3165
41210;Wellington;09/29/2015;WEEKDAY;3262
41210;Wellington;09/30/2015;WEEKDAY;3358
41220;Fullerton;09/01/2015;WEEKDAY;11826
41220;Fullerton;09/02/2015;WEEKDAY;12083
41220;Fullerton;09/03/2015;WEEKDAY;10852
41220;Fullerton;09/04/2015;WEEKDAY;12286
41220;Fullerton;09/05/2015;SATURDAY;9382
41220;Fullerton;09/06/2015;SUNDAY/HOLIDAY;8676
41220;Fullerton;09/07/2015;SUNDAY/HOLIDAY;6202
41220;Fullerton;09/08/2015;WEEKDAY;12210
41220;Fullerton;09/09/2015;WEEKDAY;16859
41220;Fullerton;09/10/2015;WEEKDAY;16899
41220;Fullerton;09/11/2015;WEEKDAY;15291
41220;Fullerton;09/12/2015;SATURDAY;12515
41220;Fullerton;09/13/2015;SUNDAY/HOLIDAY;9351
41220;Fullerton;09/14/2015;WEEKDAY;16251
41220;Fullerton;09/15/2015;WEEKDAY;16930
41220;Fullerton;09/16/2015;WEEKDAY;17057
41220;Fullerton;09/17/2015;WEEKDAY;16825
41220;Fullerton;09/18/2015;WEEKDAY;15191
41220;Fullerton;09/19/2015;SATURDAY;13059
41220;Fullerton;09/20/2015;SUNDAY/HOLIDAY;9783
41220;Fullerton;09/21/2015;WEEKDAY;16546
41220;Fullerton;09/22/2015;WEEKDAY;17016
41220;Fullerton;09/23/2015;WEEKDAY;17039
41220;Fullerton;09/24/2015;WEEKDAY;16739
41220;Fullerton;09/25/2015;WEEKDAY;15452
41220;Fullerton;09/26/2015;SATURDAY;13397
41220;Fullerton;09/27/2015;SUNDAY/HOLIDAY;9460
41220;Fullerton;09/28/2015;WEEKDAY;16406
41220;Fullerton;09/29/2015;WEEKDAY;16569
41220;Fullerton;09/30/2015;WEEKDAY;16870
41230;47th-Dan Ryan;09/01/2015;WEEKDAY;3496
41230;47th-Dan Ryan;09/02/2015;WEEKDAY;3384
41230;47th-Dan Ryan;09/03/2015;WEEKDAY;3370
41230;47th-Dan Ryan;09/04/2015;WEEKDAY;3410
41230;47th-Dan Ryan;09/05/2015;SATURDAY;2471
41230;47th-Dan Ryan;09/06/2015;SUNDAY/HOLIDAY;2072
41230;47th-Dan Ryan;09/07/2015;SUNDAY/HOLIDAY;1984
41230;47th-Dan Ryan;09/08/2015;WEEKDAY;3161
41230;47th-Dan Ryan;09/09/2015;WEEKDAY;3593
41230;47th-Dan Ryan;09/10/2015;WEEKDAY;3497
41230;47th-Dan Ryan;09/11/2015;WEEKDAY;3749
41230;47th-Dan Ryan;09/12/2015;SATURDAY;2396
41230;47th-Dan Ryan;09/13/2015;SUNDAY/HOLIDAY;1942
41230;47th-Dan Ryan;09/14/2015;WEEKDAY;3577
41230;47th-Dan Ryan;09/15/2015;WEEKDAY;3794
41230;47th-Dan Ryan;09/16/2015;WEEKDAY;3716
41230;47th-Dan Ryan;09/17/2015;WEEKDAY;3801
41230;47th-Dan Ryan;09/18/2015;WEEKDAY;3856
41230;47th-Dan Ryan;09/19/2015;SATURDAY;2675
41230;47th-Dan Ryan;09/20/2015;SUNDAY/HOLIDAY;2014
41230;47th-Dan Ryan;09/21/2015;WEEKDAY;3585
41230;47th-Dan Ryan;09/22/2015;WEEKDAY;3748
41230;47th-Dan Ryan;09/23/2015;WEEKDAY;3654
41230;47th-Dan Ryan;09/24/2015;WEEKDAY;3659
41230;47th-Dan Ryan;09/25/2015;WEEKDAY;3872
41230;47th-Dan Ryan;09/26/2015;SATURDAY;2777
41230;47th-Dan Ryan;09/27/2015;SUNDAY/HOLIDAY;2058
41230;47th-Dan Ryan;09/28/2015;WEEKDAY;3460
41230;47th-Dan Ryan;09/29/2015;WEEKDAY;3528
41230;47th-Dan Ryan;09/30/2015;WEEKDAY;3745
41240;Addison-O'Hare;09/01/2015;WEEKDAY;3241
41240;Addison-O'Hare;09/02/2015;WEEKDAY;3341
41240;Addison-O'Hare;09/03/2015;WEEKDAY;3198
41240;Addison-O'Hare;09/04/2015;WEEKDAY;3506
41240;Addison-O'Hare;09/05/2015;SATURDAY;1880
41240;Addison-O'Hare;09/06/2015;SUNDAY/HOLIDAY;1616
41240;Addison-O'Hare;09/07/2015;SUNDAY/HOLIDAY;1189
41240;Addison-O'Hare;09/08/2015;WEEKDAY;3177
41240;Addison-O'Hare;09/09/2015;WEEKDAY;3356
41240;Addison-O'Hare;09/10/2015;WEEKDAY;3437
41240;Addison-O'Hare;09/11/2015;WEEKDAY;3550
41240;Addison-O'Hare;09/12/2015;SATURDAY;1636
41240;Addison-O'Hare;09/13/2015;SUNDAY/HOLIDAY;1232
41240;Addison-O'Hare;09/14/2015;WEEKDAY;3323
41240;Addison-O'Hare;09/15/2015;WEEKDAY;3745
41240;Addison-O'Hare;09/16/2015;WEEKDAY;3455
41240;Addison-O'Hare;09/17/2015;WEEKDAY;3375
41240;Addison-O'Hare;09/18/2015;WEEKDAY;3705
41240;Addison-O'Hare;09/19/2015;SATURDAY;1896
41240;Addison-O'Hare;09/20/2015;SUNDAY/HOLIDAY;1623
41240;Addison-O'Hare;09/21/2015;WEEKDAY;3612
41240;Addison-O'Hare;09/22/2015;WEEKDAY;3566
41240;Addison-O'Hare;09/23/2015;WEEKDAY;3604
41240;Addison-O'Hare;09/24/2015;WEEKDAY;3458
41240;Addison-O'Hare;09/25/2015;WEEKDAY;3633
41240;Addison-O'Hare;09/26/2015;SATURDAY;2083
41240;Addison-O'Hare;09/27/2015;SUNDAY/HOLIDAY;1513
41240;Addison-O'Hare;09/28/2015;WEEKDAY;3605
41240;Addison-O'Hare;09/29/2015;WEEKDAY;3337
41240;Addison-O'Hare;09/30/2015;WEEKDAY;3403
41250;Central-Evanston;09/01/2015;WEEKDAY;880
41250;Central-Evanston;09/02/2015;WEEKDAY;888
41250;Central-Evanston;09/03/2015;WEEKDAY;862
41250;Central-Evanston;09/04/2015;WEEKDAY;838
41250;Central-Evanston;09/05/2015;SATURDAY;2062
41250;Central-Evanston;09/06/2015;SUNDAY/HOLIDAY;429
41250;Central-Evanston;09/07/2015;SUNDAY/HOLIDAY;308
41250;Central-Evanston;09/08/2015;WEEKDAY;786
41250;Central-Evanston;09/09/2015;WEEKDAY;868
41250;Central-Evanston;09/10/2015;WEEKDAY;859
41250;Central-Evanston;09/11/2015;WEEKDAY;901
41250;Central-Evanston;09/12/2015;SATURDAY;1431
41250;Central-Evanston;09/13/2015;SUNDAY/HOLIDAY;365
41250;Central-Evanston;09/14/2015;WEEKDAY;795
41250;Central-Evanston;09/15/2015;WEEKDAY;882
41250;Central-Evanston;09/16/2015;WEEKDAY;865
41250;Central-Evanston;09/17/2015;WEEKDAY;859
41250;Central-Evanston;09/18/2015;WEEKDAY;814
41250;Central-Evanston;09/19/2015;SATURDAY;488
41250;Central-Evanston;09/20/2015;SUNDAY/HOLIDAY;455
41250;Central-Evanston;09/21/2015;WEEKDAY;869
41250;Central-Evanston;09/22/2015;WEEKDAY;887
41250;Central-Evanston;09/23/2015;WEEKDAY;814
41250;Central-Evanston;09/24/2015;WEEKDAY;840
41250;Central-Evanston;09/25/2015;WEEKDAY;844
41250;Central-Evanston;09/26/2015;SATURDAY;2074
41250;Central-Evanston;09/27/2015;SUNDAY/HOLIDAY;379
41250;Central-Evanston;09/28/2015;WEEKDAY;855
41250;Central-Evanston;09/29/2015;WEEKDAY;821
41250;Central-Evanston;09/30/2015;WEEKDAY;874
41260;Austin-Lake;09/01/2015;WEEKDAY;2223
41260;Austin-Lake;09/02/2015;WEEKDAY;2118
41260;Austin-Lake;09/03/2015;WEEKDAY;2235
41260;Austin-Lake;09/04/2015;WEEKDAY;2102
41260;Austin-Lake;09/05/2015;SATURDAY;1262
41260;Austin-Lake;09/06/2015;SUNDAY/HOLIDAY;1055
41260;Austin-Lake;09/07/2015;SUNDAY/HOLIDAY;926
41260;Austin-Lake;09/08/2015;WEEKDAY;2036
41260;Austin-Lake;09/09/2015;WEEKDAY;2167
41260;Austin-Lake;09/10/2015;WEEKDAY;2123
41260;Austin-Lake;09/11/2015;WEEKDAY;2151
41260;Austin-Lake;09/12/2015;SATURDAY;1300
41260;Austin-Lake;09/13/2015;SUNDAY/HOLIDAY;939
41260;Austin-Lake;09/14/2015;WEEKDAY;2064
41260;Austin-Lake;09/15/2015;WEEKDAY;2225
41260;Austin-Lake;09/16/2015;WEEKDAY;2309
41260;Austin-Lake;09/17/2015;WEEKDAY;2189
41260;Austin-Lake;09/18/2015;WEEKDAY;2127
41260;Austin-Lake;09/19/2015;SATURDAY;1350
41260;Austin-Lake;09/20/2015;SUNDAY/HOLIDAY;1015
41260;Austin-Lake;09/21/2015;WEEKDAY;2201
41260;Austin-Lake;09/22/2015;WEEKDAY;2168
41260;Austin-Lake;09/23/2015;WEEKDAY;2327
41260;Austin-Lake;09/24/2015;WEEKDAY;2225
41260;Austin-Lake;09/25/2015;WEEKDAY;2235
41260;Austin-Lake;09/26/2015;SATURDAY;1378
41260;Austin-Lake;09/27/2015;SUNDAY/HOLIDAY;929
41260;Austin-Lake;09/28/2015;WEEKDAY;2134
41260;Austin-Lake;09/29/2015;WEEKDAY;2166
41260;Austin-Lake;09/30/2015;WEEKDAY;2168
41270;43rd;09/01/2015;WEEKDAY;1242
41270;43rd;09/02/2015;WEEKDAY;1162
41270;43rd;09/03/2015;WEEKDAY;1246
41270;43rd;09/04/2015;WEEKDAY;1194
41270;43rd;09/05/2015;SATURDAY;735
41270;43rd;09/06/2015;SUNDAY/HOLIDAY;649
41270;43rd;09/07/2015;SUNDAY/HOLIDAY;533
41270;43rd;09/08/2015;WEEKDAY;1113
41270;43rd;09/09/2015;WEEKDAY;1236
41270;43rd;09/10/2015;WEEKDAY;1245
41270;43rd;09/11/2015;WEEKDAY;1305
41270;43rd;09/12/2015;SATURDAY;681
41270;43rd;09/13/2015;SUNDAY/HOLIDAY;594
41270;43rd;09/14/2015;WEEKDAY;1171
41270;43rd;09/15/2015;WEEKDAY;1212
41270;43rd;09/16/2015;WEEKDAY;1273
41270;43rd;09/17/2015;WEEKDAY;1267
41270;43rd;09/18/2015;WEEKDAY;1237
41270;43rd;09/19/2015;SATURDAY;785
41270;43rd;09/20/2015;SUNDAY/HOLIDAY;594
41270;43rd;09/21/2015;WEEKDAY;1237
41270;43rd;09/22/2015;WEEKDAY;1247
41270;43rd;09/23/2015;WEEKDAY;1250
41270;43rd;09/24/2015;WEEKDAY;1192
41270;43rd;09/25/2015;WEEKDAY;1352
41270;43rd;09/26/2015;SATURDAY;793
41270;43rd;09/27/2015;SUNDAY/HOLIDAY;546
41270;43rd;09/28/2015;WEEKDAY;1170
41270;43rd;09/29/2015;WEEKDAY;1249
41270;43rd;09/30/2015;WEEKDAY;1268
41280;Jefferson Park;09/01/2015;WEEKDAY;7379
41280;Jefferson Park;09/02/2015;WEEKDAY;7452
41280;Jefferson Park;09/03/2015;WEEKDAY;7679
41280;Jefferson Park;09/04/2015;WEEKDAY;7569
41280;Jefferson Park;09/05/2015;SATURDAY;4678
41280;Jefferson Park;09/06/2015;SUNDAY/HOLIDAY;3927
41280;Jefferson Park;09/07/2015;SUNDAY/HOLIDAY;3589
41280;Jefferson Park;09/08/2015;WEEKDAY;7058
41280;Jefferson Park;09/09/2015;WEEKDAY;7649
41280;Jefferson Park;09/10/2015;WEEKDAY;7649
41280;Jefferson Park;09/11/2015;WEEKDAY;7649
41280;Jefferson Park;09/12/2015;SATURDAY;4066
41280;Jefferson Park;09/13/2015;SUNDAY/HOLIDAY;3309
41280;Jefferson Park;09/14/2015;WEEKDAY;7467
41280;Jefferson Park;09/15/2015;WEEKDAY;7485
41280;Jefferson Park;09/16/2015;WEEKDAY;7663
41280;Jefferson Park;09/17/2015;WEEKDAY;7650
41280;Jefferson Park;09/18/2015;WEEKDAY;7446
41280;Jefferson Park;09/19/2015;SATURDAY;4158
41280;Jefferson Park;09/20/2015;SUNDAY/HOLIDAY;3178
41280;Jefferson Park;09/21/2015;WEEKDAY;7482
41280;Jefferson Park;09/22/2015;WEEKDAY;7546
41280;Jefferson Park;09/23/2015;WEEKDAY;7657
41280;Jefferson Park;09/24/2015;WEEKDAY;7656
41280;Jefferson Park;09/25/2015;WEEKDAY;7805
41280;Jefferson Park;09/26/2015;SATURDAY;4248
41280;Jefferson Park;09/27/2015;SUNDAY/HOLIDAY;3006
41280;Jefferson Park;09/28/2015;WEEKDAY;7344
41280;Jefferson Park;09/29/2015;WEEKDAY;7412
41280;Jefferson Park;09/30/2015;WEEKDAY;7592
41290;Kimball;09/01/2015;WEEKDAY;4169
41290;Kimball;09/02/2015;WEEKDAY;4308
41290;Kimball;09/03/2015;WEEKDAY;4269
41290;Kimball;09/04/2015;WEEKDAY;4210
41290;Kimball;09/05/2015;SATURDAY;3009
41290;Kimball;09/06/2015;SUNDAY/HOLIDAY;2131
41290;Kimball;09/07/2015;SUNDAY/HOLIDAY;1953
41290;Kimball;09/08/2015;WEEKDAY;4260
41290;Kimball;09/09/2015;WEEKDAY;4509
41290;Kimball;09/10/2015;WEEKDAY;4537
41290;Kimball;09/11/2015;WEEKDAY;4653
41290;Kimball;09/12/2015;SATURDAY;2987
41290;Kimball;09/13/2015;SUNDAY/HOLIDAY;2030
41290;Kimball;09/14/2015;WEEKDAY;4308
41290;Kimball;09/15/2015;WEEKDAY;4564
41290;Kimball;09/16/2015;WEEKDAY;4623
41290;Kimball;09/17/2015;WEEKDAY;4666
41290;Kimball;09/18/2015;WEEKDAY;4486
41290;Kimball;09/19/2015;SATURDAY;2903
41290;Kimball;09/20/2015;SUNDAY/HOLIDAY;2110
41290;Kimball;09/21/2015;WEEKDAY;4398
41290;Kimball;09/22/2015;WEEKDAY;4596
41290;Kimball;09/23/2015;WEEKDAY;4605
41290;Kimball;09/24/2015;WEEKDAY;4552
41290;Kimball;09/25/2015;WEEKDAY;4678
41290;Kimball;09/26/2015;SATURDAY;3057
41290;Kimball;09/27/2015;SUNDAY/HOLIDAY;1992
41290;Kimball;09/28/2015;WEEKDAY;4315
41290;Kimball;09/29/2015;WEEKDAY;4406
41290;Kimball;09/30/2015;WEEKDAY;4618
41300;Loyola;09/01/2015;WEEKDAY;6248
41300;Loyola;09/02/2015;WEEKDAY;6328
41300;Loyola;09/03/2015;WEEKDAY;6275
41300;Loyola;09/04/2015;WEEKDAY;7164
41300;Loyola;09/05/2015;SATURDAY;5611
41300;Loyola;09/06/2015;SUNDAY/HOLIDAY;4345
41300;Loyola;09/07/2015;SUNDAY/HOLIDAY;3484
41300;Loyola;09/08/2015;WEEKDAY;5751
41300;Loyola;09/09/2015;WEEKDAY;6351
